Theta,Tajima.D,Tajima.Pi,Segregating.Sites,Max.Pairwise.Difference,Max.Pairwise.Difference.Excluding.Ambiguous,Max.Variable.Block.Length,Max.Variable.Block.Length.Excluding.Ambiguous,Min.Pairwise.Difference,Min.Pairwise.Difference.Excluding.Ambiguous
0.1840554,162,1.650096,0.277152,92,160,162,154,1,2
0.1840554,162,1.669948,0.278272,98,161,162,110,2,2
0.1840554,162,1.395824,0.2628062,94,160,162,162,2,4
0.1840554,162,1.407513,0.2634657,94,159,162,162,0,1
0.1840554,162,1.497814,0.2685604,90,160,162,128,0,6
0.1840554,162,1.731783,0.2817607,89,161,162,162,2,4
0.1840554,162,1.133085,0.2479828,91,160,162,162,1,2
0.1840554,162,1.236784,0.2538334,89,159,162,162,2,3
0.1840554,162,1.405181,0.2633341,90,161,162,162,0,4
0.1840554,162,1.542222,0.2710659,101,159,162,162,1,5
0.1840554,162,1.715602,0.2808477,99,160,162,162,2,2
0.1840554,162,1.6277,0.2758884,96,161,162,139,1,3
0.1840554,162,1.594317,0.274005,92,161,162,162,0,1
0.1840554,162,1.108025,0.2465689,85,159,162,82,1,4
0.1840554,162,1.440922,0.2653506,91,160,162,152,1,4
0.1840554,162,1.425828,0.264499,93,159,162,162,0,5
0.1840554,162,1.474914,0.2672684,87,160,162,159,0,0
0.1840554,162,1.642622,0.2767303,96,160,162,162,1,4
0.1840554,162,1.53883,0.2708745,89,160,162,159,1,5
0.1840554,162,1.383738,0.2621244,91,161,162,152,2,4
0.1840554,162,1.237619,0.2538805,85,160,162,162,1,4
0.1840554,162,1.638222,0.276482,92,160,162,141,0,1
0.1840554,162,1.356346,0.2605789,89,160,162,162,0,1
0.1840554,162,0.967378,0.2386338,83,161,162,95,0,3
0.1840554,162,1.232556,0.2535948,86,159,162,66,0,4
0.1840554,162,1.209113,0.2522722,86,159,162,152,1,3
0.1840554,162,1.45697,0.266256,92,161,162,153,1,3
0.1840554,162,1.100789,0.2461607,86,158,162,104,0,1
0.1840554,162,0.9801002,0.2393516,90,159,162,58,0,0
0.1840554,162,0.90492,0.23511,83,160,162,140,2,2
0.1840554,162,1.029293,0.2421269,91,160,162,89,0,4
0.1840554,162,1.109284,0.2466399,87,159,162,114,1,3
0.1840554,162,1.547921,0.2713874,89,161,162,162,1,3
0.1840554,162,1.031665,0.2422608,87,157,162,107,1,2
0.1840554,162,0.8760035,0.2334785,86,160,162,86,0,1
0.1840554,162,1.354027,0.2604481,92,161,162,162,1,2
0.1840554,162,0.5149052,0.2131058,81,160,162,47,0,1
0.1840554,162,0.7914804,0.2287098,88,159,162,97,0,0
0.1840554,162,0.3944552,0.2063101,74,160,162,99,0,1
0.1829192,161,0.505579,0.2112717,78,157,145,54,0,1
0.1840554,162,0.5934515,0.2175373,85,158,162,65,0,0
0.1840554,162,0.8765469,0.2335092,83,158,162,81,0,0
0.1840554,162,0.7154918,0.2244226,86,159,162,84,0,3
0.1840554,162,0.752797,0.2265274,81,157,162,36,0,0
0.1840554,162,0.407787,0.2070623,77,157,162,121,0,2
0.1840554,162,0.21217,0.1960258,84,158,162,41,0,1
0.1840554,162,0.3003507,0.2010008,77,158,162,84,1,1
0.1840554,162,0.648157,0.2206237,89,159,162,101,0,1
0.1840554,162,0.6995361,0.2235224,83,159,162,93,0,0
0.1840554,162,0.6253763,0.2193384,81,158,162,91,0,1
0.1840554,162,0.1606186,0.1931173,72,159,162,45,0,1
0.1840554,162,0.25954700000000003,0.1986987,72,159,162,30,0,2
0.1829192,161,0.5133652,0.2117084,78,159,151,31,0,0
0.1829192,161,0.4017051,0.2054465,71,157,145,52,0,0
0.1829192,161,0.4153443,0.2062114,78,160,151,64,0,3
0.1840554,162,0.6532989,0.2209138,83,161,162,95,0,0
0.1840554,162,0.2612698,0.1987959,77,158,162,44,0,0
0.1829192,161,0.5488565,0.2136987,77,159,144,78,1,3
0.1840554,162,0.4036523,0.206829,79,160,162,93,0,1
0.1840554,162,0.4155794,0.2075019,89,158,162,59,1,3
0.1840554,162,0.6466065,0.2205362,85,158,162,122,0,2
0.1840554,162,0.8045472,0.229447,80,161,162,57,1,1
0.1840554,162,0.7311826,0.2253079,88,158,162,104,0,1
0.1840554,162,0.9070669,0.2352311,82,160,162,94,1,1
0.1840554,162,0.6430018,0.2203328,79,160,162,92,0,2
0.1840554,162,0.8917075,0.2343645,84,159,162,162,0,1
0.1840554,162,1.057043,0.2436926,84,159,162,72,0,0
0.1840554,162,1.3338699999999999,0.2593108,88,160,162,58,0,2
0.1840554,162,1.12406,0.2474736,93,160,162,162,1,2
0.1840554,162,0.9846723,0.2396095,79,159,162,114,0,1
0.1840554,162,1.27397,0.2559313,90,160,162,126,1,2
0.1840554,162,1.807056,0.2860075,93,161,162,161,2,2
0.1840554,162,1.637944,0.2764663,92,162,162,162,2,3
0.1840554,162,1.563267,0.2722532,88,160,162,149,1,4
0.1840554,162,1.330093,0.2590978,89,160,162,162,1,2
0.1840554,162,1.288189,0.2567336,87,159,162,66,0,1
0.1840554,162,1.158184,0.2493989,88,159,162,92,1,3
0.1840554,162,1.048495,0.2432103,88,158,162,153,0,0
0.1840554,162,1.298765,0.2573302,89,161,162,92,1,3
0.1840554,162,1.216296,0.2526774,88,159,162,134,1,2
0.1840554,162,1.42983,0.2647248,93,162,162,107,0,2
0.1840554,162,1.774615,0.2841772,94,161,162,116,0,3
0.1840554,162,1.612937,0.2750555,95,161,162,162,0,0
0.1840554,162,1.725396,0.2814003,95,161,162,162,0,0
0.1840554,162,1.385673,0.2622335,88,159,162,162,2,5
0.1840554,162,1.468845,0.266926,91,160,162,162,0,3
0.1840554,162,1.261406,0.2552225,88,161,162,159,0,0
0.1840554,162,1.157124,0.2493391,89,159,162,162,0,4
0.1840554,162,1.225281,0.2531844,88,158,162,160,0,2
0.1840554,162,1.589652,0.2737418,91,161,162,162,0,0
0.1840554,162,1.587665,0.2736297,92,160,162,110,1,1
0.1840554,162,1.780949,0.2845346,98,161,162,161,0,5
0.1840554,162,1.393837,0.2626941,87,160,162,114,1,1
0.1840554,162,1.253548,0.2547792,91,160,162,162,0,1
0.1840554,162,1.6015,0.2744102,89,159,162,108,1,4
0.1840554,162,1.50012,0.2686905,93,160,162,114,1,1
0.1840554,162,1.581727,0.2732947,96,161,162,153,1,2
0.1840554,162,1.47889,0.26749270000000003,90,158,162,114,1,2
0.1840554,162,1.650706,0.2771864,94,160,162,162,0,0
0.1840554,162,1.764689,0.2836172,94,160,162,162,1,3
0.1840554,162,1.453353,0.2660519,87,162,162,152,0,3
0.1840554,162,1.800258,0.2856239,97,161,162,162,1,8
0.1840554,162,1.543084,0.2711145,92,160,162,148,0,3
0.1840554,162,1.835403,0.2876068,97,161,162,162,0,5
0.1840554,162,2.019371,0.2979861,100,161,162,162,1,2
0.1840554,162,2.034916,0.2988631,99,161,162,152,2,5
0.1840554,162,2.000142,0.2969012,98,161,162,162,1,6
0.1840554,162,2.007205,0.2972997,100,161,162,162,1,1
0.1840554,162,2.091212,0.3020392,95,161,162,162,3,4
0.1840554,162,1.781665,0.2845749,98,161,162,162,0,2
0.1840554,162,1.983802,0.2959793,102,161,162,162,1,3
0.1840554,162,1.908502,0.291731,95,161,162,162,2,9
0.1840554,162,1.803955,0.2858325,94,162,162,162,2,2
0.1840554,162,2.055192,0.300007,95,162,162,162,0,3
0.1840554,162,1.951678,0.2941669,98,161,162,162,2,6
0.1840554,162,1.579011,0.2731414,93,160,162,162,1,9
0.1840554,162,1.999996,0.2968929,97,162,162,150,1,1
0.1840554,162,2.017622,0.2978874,97,161,162,162,3,7
0.1840554,162,1.879692,0.2901055,97,161,162,110,2,2
0.1840554,162,2.037089,0.2989857,101,162,162,162,2,5
0.1840554,162,1.897728,0.2911231,96,161,162,162,1,5
0.1840554,162,1.910901,0.2918663,97,161,162,152,3,8
0.1840554,162,2.161475,0.3060034,103,161,162,162,0,1
0.1840554,162,1.771235,0.2839865,95,161,162,162,1,3
0.1840554,162,1.97972,0.295749,96,160,162,162,3,6
0.1840554,162,1.966799,0.29502,93,160,162,149,1,4
0.1840554,162,2.012891,0.2976204,95,161,162,162,0,3
0.1840554,162,1.926287,0.2927344,99,161,162,162,1,1
0.1840554,162,1.895833,0.2910162,94,162,162,162,2,7
0.1840554,162,1.842943,0.2880322,98,162,162,156,1,5
0.1840554,162,2.065794,0.3006052,103,160,162,162,2,9
0.1840554,162,1.963142,0.2948136,94,162,162,162,3,4
0.1840554,162,1.844441,0.2881167,96,161,162,162,1,1
0.1840554,162,1.927109,0.2927807,94,161,162,162,3,5
0.1840554,162,1.876578,0.2899298,98,161,162,162,2,2
0.1840554,162,1.734129,0.281893,95,161,162,161,2,5
0.1840554,162,1.494103,0.268351,89,160,162,129,1,1
0.1840554,162,1.62322,0.2756357,101,160,162,143,0,4
0.1840554,162,1.434415,0.2649835,94,161,162,80,2,5
0.1840554,162,1.6964920000000001,0.2797696,90,161,162,162,3,3
0.1840554,162,1.818745,0.2866669,96,160,162,162,1,4
0.1840554,162,1.528387,0.2702853,93,159,162,99,2,2
0.1840554,162,1.84998,0.2884292,95,161,162,162,2,7
0.1840554,162,1.300209,0.2574117,92,160,162,111,0,0
0.1840554,162,1.902963,0.2914184,95,160,162,162,1,3
0.1840554,162,1.846521,0.2882341,98,160,162,162,2,3
0.1840554,162,1.864187,0.2892307,111,160,162,142,0,1
0.1840554,162,1.93009,0.2929489,98,159,162,162,1,1
0.1840554,162,2.03974,0.2991352,97,162,162,162,1,3
0.1840554,162,1.951002,0.2941288,99,161,162,157,0,4
0.1840554,162,2.158957,0.3058614,104,161,162,162,2,2
0.1840554,162,2.092762,0.3021267,98,162,162,162,1,1
0.1840554,162,2.307197,0.3142249,102,161,162,162,4,11
0.1840554,162,2.31389,0.3146025,103,161,162,162,2,2
0.1840554,162,2.097732,0.3024071,106,160,162,162,3,7
0.1840554,162,2.107565,0.3029619,99,161,162,162,2,2
0.1840554,162,2.2709259999999998,0.3121785,102,162,162,162,4,11
0.1840554,162,2.33129,0.3155842,104,161,162,162,3,7
0.1840554,162,2.306389,0.3141793,97,161,162,162,3,5
0.1840554,162,2.364527,0.3174594,100,161,162,162,1,1
0.1840554,162,2.392979,0.3190646,100,161,162,162,2,4
0.1840554,162,2.262431,0.3116992,98,161,162,162,2,9
0.1840554,162,2.348823,0.3165734,100,161,162,162,1,1
0.1840554,162,2.281183,0.3127572,99,161,162,162,3,12
0.1840554,162,2.152066,0.3054726,100,161,162,162,3,5
0.1840554,162,2.254891,0.3112738,99,161,162,162,2,3
0.1840554,162,2.075375,0.3011457,103,161,162,162,3,8
0.1840554,162,1.947093,0.2939082,94,161,162,162,4,6
0.1840554,162,1.994377,0.2965759,98,160,162,162,1,1
0.1840554,162,1.797395,0.2854624,96,162,162,162,2,3
0.1840554,162,1.924379,0.2926267,92,160,162,162,2,2
0.1840554,162,2.087342,0.3018209,96,161,162,162,0,1
0.1840554,162,1.974048,0.295429,95,161,162,162,3,7
0.1840554,162,2.029323,0.2985476,99,161,162,162,2,2
0.1840554,162,2.03477,0.2988549,101,162,162,162,2,4
0.1840554,162,1.842585,0.288012,96,159,162,162,1,1
0.1840554,162,1.318153,0.2584241,95,160,162,152,2,3
0.1840554,162,1.727251,0.281505,95,160,162,162,0,6
0.1840554,162,1.724561,0.2813532,88,161,162,162,1,4
0.1840554,162,2.10339,0.3027263,104,162,162,162,0,5
0.1840554,162,2.028462,0.298499,100,161,162,162,2,5
0.1840554,162,2.079762,0.30139320000000003,98,162,162,162,2,2
0.1840554,162,1.893514,0.2908853,92,161,162,114,2,3
0.1840554,162,1.969039,0.2951464,104,160,162,162,2,7
0.1840554,162,2.109487,0.3030703,98,161,162,162,2,2
0.1840554,162,1.8675,0.2894176,99,162,162,162,1,2
0.1840554,162,1.718147,0.2809913,103,161,162,155,1,3
0.1840554,162,1.600175,0.2743355,94,160,162,120,0,3
0.1840554,162,1.666622,0.2780843,92,160,162,158,2,5
0.1840554,162,1.913048,0.2919874,97,161,162,162,1,3
0.1840554,162,1.92137,0.292457,101,161,162,162,1,2
0.1840554,162,1.963937,0.2948585,95,161,162,162,1,3
0.1840554,162,1.830022,0.2873032,95,161,162,162,1,3
0.1840554,162,1.839445,0.2878348,97,160,162,162,0,2
0.1840554,162,1.83425,0.2875417,91,161,162,146,2,4
0.1840554,162,1.839378,0.2878311,97,161,162,162,2,4
0.1840554,162,1.929918,0.2929392,97,161,162,162,3,4
0.1840554,162,1.638845,0.2765172,94,161,162,159,0,0
0.1840554,162,1.94875,0.2940017,92,161,162,162,0,1
0.1840554,162,2.134321,0.3044714,102,161,162,162,2,2
0.1840554,162,1.907137,0.291654,97,161,162,162,1,1
0.1840554,162,2.270555,0.3121576,105,161,162,162,1,9
0.1840554,162,2.254241,0.3112372,98,161,162,162,3,10
0.1840554,162,2.1357,0.3045492,100,162,162,149,0,5
0.1840554,162,1.910371,0.2918364,95,160,162,162,1,2
0.1840554,162,1.984531,0.2960204,96,160,162,162,0,6
0.1840554,162,2.129047,0.3041738,103,162,162,162,2,7
0.1840554,162,1.712223,0.2806571,93,161,162,162,2,9
0.1840554,162,1.743949,0.282447,89,161,162,162,2,5
0.1840554,162,1.955296,0.294371,95,161,162,162,3,8
0.1840554,162,2.024182,0.2982575,96,162,162,162,0,1
0.1840554,162,1.709214,0.2804874,96,162,162,162,1,6
0.1840554,162,2.143094,0.3049664,99,161,162,162,3,4
0.1840554,162,2.07674,0.3012228,96,162,162,162,4,4
0.1840554,162,2.122739,0.3038179,100,161,162,162,2,5
0.1840554,162,1.96016,0.2946454,96,160,162,162,1,5
0.1840554,162,1.722056,0.2812119,98,161,162,162,2,4
0.1840554,162,2.086905,0.3017962,99,161,162,162,3,6
0.1840554,162,2.126555,0.3040333,101,161,162,162,3,4
0.1840554,162,2.001335,0.2969685,95,160,162,162,3,3
0.1840554,162,1.837987,0.2877526,94,161,162,162,1,2
0.1840554,162,1.742584,0.28237,97,159,162,162,1,4
0.1840554,162,1.570264,0.272648,91,161,162,162,1,1
0.1840554,162,1.592223,0.2738869,95,161,162,162,1,1
0.1840554,162,1.701568,0.280056,96,159,162,160,0,0
0.1840554,162,1.629847,0.2760095,94,160,162,123,1,4
0.1840554,162,1.755226,0.2830833,95,161,162,162,2,9
0.1840554,162,1.660579,0.2777434,97,161,162,160,1,1
0.1840554,162,1.757015,0.2831842,97,161,162,162,1,3
0.1840554,162,1.872774,0.2897152,95,160,162,162,0,0
0.1840554,162,1.699076,0.2799154,94,159,162,162,1,4
0.1840554,162,1.780472,0.2845076,100,162,162,110,1,1
0.1840554,162,1.379087,0.2618619,87,160,162,162,1,2
0.1840554,162,1.623724,0.2756641,95,160,162,162,2,5
0.1840554,162,1.47563,0.2673088,97,160,162,162,0,1
0.1840554,162,1.282358,0.2564046,91,160,162,162,1,3
0.1840554,162,1.084462,0.2452395,87,161,162,81,1,1
0.1840554,162,1.595828,0.2740902,94,161,162,161,2,3
0.1840554,162,1.736064,0.2820022,94,161,162,148,1,5
0.1840554,162,1.965514,0.2949475,93,161,162,154,0,2
0.1840554,162,1.539042,0.2708864,94,161,162,110,1,3
0.1840554,162,1.666529,0.2780791,92,161,162,162,1,2
0.1840554,162,1.041538,0.2428178,82,158,162,94,0,2
0.1840554,162,1.42433,0.2644145,87,161,162,64,1,2
0.1840554,162,1.318524,0.258445,91,159,162,157,0,2
0.1840554,162,0.9146472,0.2356588,96,157,162,147,1,4
0.1840554,162,0.7289959,0.2251845,81,159,162,157,1,1
0.1840554,162,0.8454835,0.2317566,82,159,162,155,0,3
0.1840554,162,0.7603243,0.226952,78,158,162,67,1,1
0.1829192,161,0.9015293,0.2334763,84,160,151,133,1,3
0.1840554,162,0.9822206,0.2394712,83,159,162,79,0,2
0.1840554,162,1.024058,0.2418316,86,159,162,122,0,0
0.1840554,162,0.9833338,0.239534,90,159,162,95,1,1
0.1840554,162,0.8802708,0.2337193,84,160,162,48,0,2
0.1840554,162,0.9777281,0.2392177,85,161,162,69,1,1
0.1840554,162,0.8306542,0.23092,83,160,162,56,1,1
0.1840554,162,1.640236,0.2765957,98,160,162,156,1,4
0.1840554,162,1.625646,0.2757725,90,160,162,107,0,0
0.1840554,162,1.556787,0.2718876,93,162,162,162,2,4
0.1840554,162,1.953004,0.2942417,97,161,162,162,0,0
0.1840554,162,1.545893,0.271273,94,161,162,81,0,1
0.1840554,162,1.904672,0.2915149,100,161,162,111,1,4
0.1840554,162,1.704801,0.2802384,93,160,162,153,2,3
0.1840554,162,1.64339,0.2767736,94,161,162,156,2,2
0.1840554,162,1.231072,0.2535111,88,159,162,161,1,1
0.1840554,162,1.548398,0.2714143,90,161,162,114,1,6
0.1840554,162,1.748375,0.2826968,93,161,162,162,1,1
0.1840554,162,1.902208,0.2913758,98,161,162,162,1,2
0.1840554,162,1.826113,0.2870826,96,161,162,162,0,4
0.1840554,162,1.728086,0.2815521,94,160,162,162,2,4
0.1840554,162,2.00922,0.2974133,92,161,162,162,3,3
0.1840554,162,1.850709,0.2884703,96,161,162,162,2,6
0.1840554,162,1.528559,0.270295,92,160,162,158,2,6
0.1840554,162,1.645948,0.2769179,95,160,162,162,2,4
0.1840554,162,1.661917,0.2778189,98,160,162,162,1,4
0.1840554,162,1.551234,0.2715743,94,160,162,151,2,2
0.1840554,162,1.783361,0.2846706,92,160,162,162,2,3
0.1840554,162,1.377218,0.2617565,88,159,162,162,1,3
0.1840554,162,1.626083,0.2757972,89,161,162,122,2,4
0.1840554,162,1.747805,0.2826646,96,160,162,160,1,4
0.1840554,162,1.670306,0.2782922,93,159,162,162,1,1
0.1840554,162,1.961525,0.2947224,102,162,162,150,1,3
0.1840554,162,1.830155,0.2873107,93,162,162,162,1,7
0.1840554,162,1.827041,0.287135,100,161,162,162,2,5
0.1840554,162,1.691165,0.279469,93,161,162,112,0,5
0.1840554,162,1.711216,0.2806003,92,161,162,162,1,3
0.1840554,162,1.730007,0.2816605,98,161,162,162,0,0
0.1840554,162,1.873278,0.2897436,93,161,162,162,2,3
0.1840554,162,2.088256,0.3018725,96,161,162,162,4,5
0.1840554,162,1.859058,0.2889414,98,162,162,162,2,8
0.1840554,162,1.905309,0.2915508,94,160,162,162,3,9
0.1840554,162,1.984836,0.2960376,99,162,162,162,2,2
0.1840554,162,2.086587,0.3017783,95,162,162,110,2,6
0.1840554,162,1.943793,0.293722,101,161,162,162,3,3
0.1840554,162,2.013977,0.2976817,96,160,162,162,1,7
0.1840554,162,2.215478,0.3090502,97,161,162,162,2,2
0.1840554,162,1.847012,0.2882617,91,161,162,162,0,6
0.1840554,162,1.795712,0.2853675,95,162,162,162,0,7
0.1840554,162,2.002329,0.2970245,99,161,162,162,1,4
0.1840554,162,1.818652,0.2866617,95,162,162,162,1,4
0.1840554,162,2.173906,0.3067047,104,161,162,162,2,4
0.1840554,162,1.96937,0.2951651,96,162,162,162,1,1
0.1840554,162,1.98408,0.295995,95,161,162,162,2,7
0.1840554,162,1.923093,0.2925542,96,161,162,162,2,2
0.1840554,162,1.709387,0.2804971,94,160,162,162,2,6
0.1840554,162,1.788755,0.2849749,93,161,162,162,2,2
0.1840554,162,1.365888,0.2611172,91,159,162,162,1,5
0.1840554,162,1.844719,0.2881324,92,162,162,162,2,8
0.1840554,162,1.736329,0.2820171,94,160,162,161,1,3
0.1840554,162,2.087965,0.301856,98,162,162,162,1,3
0.1840554,162,1.951387,0.2941505,97,161,162,162,2,5
0.1840554,162,1.763297,0.2835386,98,160,162,162,2,6
0.1840554,162,2.051216,0.2997827,100,161,162,152,2,6
0.1840554,162,1.936783,0.2933265,96,162,162,162,0,5
0.1840554,162,2.186681,0.3074255,97,161,162,162,1,1
0.1840554,162,1.913684,0.2920233,93,160,162,162,1,5
0.1840554,162,1.811641,0.2862662,93,162,162,162,0,2
0.1840554,162,2.027375,0.2984376,98,161,162,162,2,5
0.1840554,162,2.05115,0.299779,96,161,162,162,3,3
0.1840554,162,1.991541,0.2964159,95,162,162,162,1,6
0.1840554,162,2.095214,0.302265,95,161,162,156,2,2
0.1840554,162,2.147388,0.3052086,98,161,162,162,2,3
0.1840554,162,1.832554,0.287446,92,162,162,162,1,1
0.1840554,162,1.884768,0.2903919,99,161,162,162,1,1
0.1840554,162,2.00372,0.297103,98,161,162,162,1,1
0.1840554,162,2.056252,0.3000668,97,161,162,162,2,2
0.1840554,162,2.041237,0.2992197,97,162,162,153,2,6
0.1840554,162,2.220196,0.3093164,103,161,162,162,3,8
0.1840554,162,2.284987,0.3129718,101,161,162,162,3,5
0.1840554,162,2.266977,0.3119557,100,161,162,162,3,7
0.1840554,162,1.987976,0.2962148,104,161,162,162,2,6
0.1840554,162,1.834965,0.2875821,100,161,162,162,2,4
0.1840554,162,2.034121,0.2988182,97,161,162,162,2,7
0.1840554,162,2.171746,0.3065829,101,162,162,162,2,7
0.1840554,162,2.216963,0.3091339,96,162,162,162,3,4
0.1840554,162,2.003773,0.297106,102,161,162,162,3,4
0.1840554,162,1.829665,0.287283,99,161,162,162,0,0
0.1840554,162,2.153908,0.3055765,103,161,162,162,2,9
0.1840554,162,2.106359,0.3028938,97,161,162,162,0,0
0.1840554,162,2.206692,0.3085545,100,161,162,162,2,4
0.1840554,162,1.792081,0.2851626,92,161,162,162,1,3
0.1840554,162,1.871661,0.2896524,97,159,162,162,1,1
0.1840554,162,2.138204,0.3046905,100,161,162,162,1,1
0.1840554,162,2.105802,0.3028624,100,161,162,162,3,6
0.1840554,162,1.854632,0.2886917,93,160,162,162,3,5
0.1840554,162,2.025427,0.2983277,98,162,162,162,1,1
0.1840554,162,2.093743,0.302182,96,162,162,162,3,6
0.1840554,162,1.948392,0.2939815,97,160,162,162,0,1
0.1840554,162,1.738674,0.2821495,92,161,162,162,2,5
0.1840554,162,1.720134,0.2811035,96,159,162,162,0,2
0.1840554,162,1.833415,0.2874946,97,161,162,162,3,3
0.1840554,162,1.440008,0.265299,93,160,162,152,1,3
0.1840554,162,1.445984,0.2656362,91,161,162,162,1,1
0.1840554,162,1.487053,0.2679533,96,160,162,153,3,3
0.1840554,162,1.303416,0.2575927,93,160,162,98,0,0
0.1840554,162,0.6392912,0.2201235,80,159,162,33,0,2
0.1840554,162,0.8433499,0.2316363,78,160,162,40,1,1
0.1840554,162,0.3507757,0.2038458,81,159,162,100,1,2
0.1840554,162,0.8653884,0.2328796,86,161,162,98,0,1
0.1840554,162,1.008076,0.2409299,87,161,162,106,0,0
0.1840554,162,0.7176917,0.2245468,79,157,162,67,0,0
0.1840554,162,1.106037,0.2464567,87,159,162,132,1,2
0.1840554,162,1.015577,0.2413531,82,160,162,63,0,3
0.1840554,162,1.145012,0.2486557,91,160,162,55,1,1
0.1840554,162,1.004816,0.240746,90,158,162,99,0,0
0.1840554,162,0.8260292,0.230659,87,159,162,56,0,3
0.1840554,162,0.6743833,0.2221033,80,159,162,91,1,1
0.1840554,162,0.9081668,0.2352932,85,158,162,50,0,1
0.1840554,162,0.8525072,0.2321529,79,159,162,93,0,0
0.1840554,162,1.012065,0.241155,84,161,162,74,0,0
0.1840554,162,0.6559626,0.2210641,89,160,162,72,0,2
0.1840554,162,0.2410865,0.1976572,75,158,162,55,0,0
0.1840554,162,0.8655342,0.2328879,84,160,162,96,0,1
0.1829192,161,0.8830104,0.2324378,90,160,151,74,1,1
0.1840554,162,0.5256794,0.2137136,74,159,162,54,1,2
0.1840554,162,0.7106813,0.2241512,82,160,162,79,0,1
0.1829192,161,0.6879418,0.2214985,77,157,150,90,0,3
0.1840554,162,0.8554492,0.2323189,80,159,162,132,1,4
0.1840554,162,1.007479,0.2408963,83,159,162,79,1,1
0.1840554,162,0.7068779,0.2239367,82,161,162,69,1,1
0.1840554,162,0.7378087,0.2256817,81,159,162,65,1,1
0.1840554,162,1.037761,0.2426047,85,159,162,72,1,1
0.1840554,162,0.5837376,0.2169892,78,159,162,102,0,0
0.1840554,162,0.8923038,0.2343982,84,160,162,96,0,1
0.1840554,162,0.6001837,0.2179171,81,158,162,35,0,1
0.1829192,161,0.1863976,0.1933723,70,156,144,49,0,0
0.1829192,161,0.6228789,0.2178498,77,157,144,76,0,1
0.1829192,161,0.2503405,0.1969581,73,158,120,80,0,0
0.1840554,162,0.2566845,0.1985372,74,161,162,31,0,2
0.1840554,162,1.349812,0.2602103,89,160,162,151,1,1
0.1840554,162,1.308041,0.2578536,87,160,162,97,0,2
0.1840554,162,1.402596,0.2631883,88,161,162,99,0,3
0.1840554,162,1.082726,0.2451416,87,160,162,118,0,1
0.1829192,161,0.9741251,0.2375474,86,156,151,49,0,0
0.1840554,162,0.9746403,0.2390435,89,157,162,162,1,1
0.1840554,162,0.8567347,0.2323914,85,160,162,162,1,2
0.1840554,162,1.487093,0.2679555,93,161,162,88,0,1
0.1840554,162,1.381711,0.26201,87,160,162,110,1,1
0.1840554,162,1.094388,0.2457995,86,160,162,149,2,4
0.1840554,162,1.490631,0.2681551,93,160,162,154,1,1
0.1840554,162,1.631132,0.276082,93,162,162,138,0,3
0.1840554,162,1.654509,0.2774009,104,161,162,116,1,2
0.1840554,162,1.250712,0.2546192,88,160,162,147,1,3
0.1840554,162,1.322354,0.2586611,84,160,162,128,0,1
0.1840554,162,0.9493417,0.2376162,83,159,162,150,2,4
0.1840554,162,0.9073849,0.235249,87,160,162,111,0,0
0.1840554,162,1.548517,0.271421,91,161,162,152,1,2
0.1840554,162,1.167448,0.2499215,89,159,162,79,1,3
0.1840554,162,1.106222,0.2464672,87,161,162,110,0,0
0.1840554,162,1.463663,0.2666336,88,159,162,162,0,1
0.1840554,162,0.7461709,0.2261535,82,160,162,119,0,1
0.1840554,162,1.256145,0.2549257,92,160,162,155,0,3
0.1840554,162,0.9902912,0.2399265,90,160,162,111,1,2
0.1840554,162,1.208808,0.252255,91,160,162,85,0,2
0.1840554,162,0.9131629,0.235575,81,160,162,51,0,1
0.1840554,162,0.9174302,0.2358158,83,160,162,73,1,2
0.1840554,162,1.051199,0.2433629,89,160,162,118,0,1
0.1840554,162,0.7418241,0.2259083,81,158,162,70,0,0
0.1840554,162,0.4079461,0.2070713,73,157,162,41,0,1
0.1840554,162,1.046587,0.2431027,93,160,162,56,0,0
0.1840554,162,1.152804,0.2490953,93,160,162,97,0,3
0.1840554,162,0.908962,0.235338,84,159,162,104,1,2
0.1840554,162,0.8186874,0.2302448,86,158,162,61,0,2
0.1829192,161,0.6688229,0.2204263,79,159,120,55,0,2
0.1840554,162,0.7432289,0.2259875,82,159,162,53,0,1
0.1840554,162,0.533803,0.214172,81,159,162,72,0,1
0.1840554,162,1.184729,0.2508965,86,161,162,162,2,2
